,t_ch,t_dev,l_core_and_top,l_core_and_occ,l_peripheral_and_top,l_peripheral_and_occ,r_core_and_top,r_core_and_occ,r_peripheral_and_top,r_peripheral_and_occ,has_conflict
3885,68,2,0,0,1,0,1,0,0,0,1
3886,3,1,0,0,1,0,0,0,0,0,0
3887,1,1,0,0,1,0,0,0,0,0,0
3888,36,11,0,1,1,9,0,0,0,0,0
3889,55,2,0,0,1,0,0,0,1,0,0
3890,1,1,0,0,1,0,0,0,0,0,0
3891,1,1,0,0,0,0,0,0,1,0,0
3892,79,2,0,0,1,0,0,0,1,0,0
3893,39,9,1,0,0,0,1,1,0,7,0
3894,235,3,1,0,0,0,1,0,0,1,0
3895,86,2,0,0,1,0,1,0,0,0,0
3896,1,1,0,0,1,0,0,0,0,0,0
3897,257,36,1,0,0,0,1,5,0,29,1
3898,7,1,1,0,0,0,0,0,0,0,0
3899,7,1,1,0,0,0,0,0,0,0,0
3900,20,2,1,0,0,0,0,0,1,0,0
3901,4,4,0,0,1,2,0,0,1,0,0
3902,143,9,0,0,2,16,0,0,0,0,0
3903,159,11,0,0,1,9,1,0,0,0,0
3904,28,1,0,0,1,0,0,0,1,0,0
3905,20,3,0,1,1,0,0,0,1,0,0
3906,7,1,1,0,0,0,0,0,0,0,0
3907,13,3,1,0,0,1,0,0,1,0,0
3908,17,1,0,0,1,0,0,0,1,0,0
3909,119,3,0,1,1,0,0,0,1,0,0
3910,2,2,1,0,0,1,0,0,0,0,0
3911,9,7,0,0,2,12,0,0,2,0,0
3912,68,5,1,0,0,4,0,0,0,0,0
3913,22,2,0,0,2,2,0,0,2,2,0
3914,3,1,0,0,1,0,0,0,0,0,0
3915,57,3,1,0,0,0,1,1,0,0,0
3916,7,2,0,0,1,0,0,0,1,0,0
3917,24,2,1,1,0,0,0,0,0,0,0
3918,7,1,1,0,0,0,0,0,0,0,0
3919,65,4,0,0,2,4,0,0,2,0,0
3920,4,1,0,0,1,0,0,0,0,0,0
3921,7,1,0,0,1,0,0,0,0,0,0
3922,8,1,0,0,0,0,1,0,0,0,0
3923,1,1,0,0,1,0,0,0,0,0,0
3924,4,2,1,0,0,0,0,0,1,0,0
3925,1,1,0,0,1,0,0,0,0,0,0
3926,15,3,0,2,1,0,1,0,0,0,0
3927,22,1,1,0,0,0,1,0,0,0,0
3928,59,1,0,0,1,0,0,0,0,0,0
3929,374,2,1,0,0,0,1,1,0,0,0
3930,1,1,0,0,1,0,0,0,0,0,0
3931,10,1,0,0,1,0,0,0,0,0,0
3932,1,1,0,0,0,0,1,0,0,0,0
3933,11,1,1,0,0,0,0,0,0,0,0
3934,1,1,1,0,0,0,0,0,0,0,0
3935,1,1,0,0,0,0,1,0,0,0,0
3936,2,2,0,0,1,1,0,0,0,0,0
3937,8,1,1,0,0,0,1,0,0,0,0
3938,367,9,0,0,2,14,0,0,2,0,0
3939,1,1,1,0,0,0,0,0,0,0,0
3940,1,1,0,0,0,0,0,0,1,0,0
3941,9,3,0,0,2,4,0,0,2,0,0
3942,152,12,1,4,0,6,0,0,1,0,0
3943,217,13,1,3,0,8,0,0,1,0,0
3944,15,3,0,1,1,0,0,0,1,0,0
3945,83,5,0,1,1,2,0,0,1,0,0
3946,5,1,0,0,1,0,0,0,0,0,0
3947,444,66,0,0,1,0,1,6,0,58,1
3948,1,1,0,0,1,0,0,0,0,0,0
3949,249,1,1,0,0,0,0,0,0,0,0
3950,9,2,1,1,0,0,0,0,0,0,0
3951,2,1,0,0,1,0,0,0,0,0,0
3952,1,1,0,0,1,0,0,0,0,0,0
3953,91,20,1,2,0,17,0,0,0,0,0
3954,8,1,1,0,0,0,0,0,0,0,0
3955,78,1,1,0,0,0,0,0,0,0,0
3956,1,1,0,0,1,0,0,0,0,0,0
3957,60,15,0,0,2,26,0,0,2,0,0
3958,3,3,0,0,1,0,1,0,0,1,0
3959,4,1,0,0,1,0,0,0,0,0,0
3960,259,6,1,0,0,5,0,0,0,0,0
3961,1,1,0,0,0,0,1,0,0,0,0
3962,148,5,1,2,0,2,1,0,0,0,1
3963,4,1,0,0,0,0,1,0,0,0,0
3964,28,1,1,0,0,0,0,0,0,0,0
3965,2,1,0,0,1,0,0,0,0,0,0
3966,49,15,1,4,0,9,0,0,1,0,0
3967,38,5,0,0,0,0,1,1,0,3,0
3968,229,14,1,4,0,9,0,0,1,0,0
3969,1,1,0,0,1,0,0,0,0,0,0
3970,1,1,0,0,0,0,0,0,1,0,0
3971,1,1,1,0,0,0,0,0,0,0,0
3972,1,1,0,0,1,0,0,0,0,0,0
3973,13,1,1,0,0,0,0,0,0,0,0
3974,17,1,1,0,0,0,1,0,0,0,0
3975,8,4,1,0,0,3,0,0,0,0,0
3976,9,2,1,0,0,1,0,0,0,0,0
3977,1537,14,0,0,1,0,1,1,0,12,0
3978,31,4,1,2,0,1,0,0,0,0,0
3979,610,3,1,0,0,1,1,0,0,0,0
3980,24,1,0,0,1,0,0,0,0,0,0
3981,12,2,1,1,0,0,0,0,0,0,0
3982,198,3,1,0,0,2,1,0,0,0,1
3983,3,1,0,0,1,0,0,0,1,0,0
3984,2,1,0,0,1,0,0,0,0,0,0
3985,4,1,0,0,1,0,0,0,0,0,0
3986,41,1,0,0,1,0,0,0,0,0,0
3987,2,1,1,0,0,0,0,0,0,0,0
3988,553,15,1,1,0,12,1,0,0,0,0
3989,1,1,0,0,0,0,0,0,2,0,0
3990,7,1,1,0,0,0,0,0,0,0,0
3991,1,1,0,0,0,0,1,0,0,0,0
3992,1,1,0,0,1,0,0,0,0,0,0
3993,18,3,1,0,0,0,0,0,1,1,0
3994,18,2,0,0,1,0,0,0,1,0,0
3995,29,2,1,0,0,0,1,0,0,0,0
3996,6,3,1,0,0,1,0,0,1,0,0
3997,3,2,0,1,1,0,0,0,0,0,0
3998,4,2,1,0,0,0,0,0,1,0,0
3999,1,1,0,0,1,0,0,0,0,0,0
4000,1,1,0,0,1,0,0,0,0,0,0
4001,5,1,0,0,1,0,0,0,0,0,0
4002,1,1,0,0,0,0,0,0,2,0,0
4003,1,1,0,0,1,0,0,0,0,0,0
4004,8,7,0,0,1,5,0,0,1,0,0
4005,25,2,1,0,0,0,1,0,0,1,0
4006,11,2,0,0,2,0,0,0,2,0,0
4007,1,1,0,0,1,0,0,0,0,0,0
4008,5,1,0,0,0,0,0,0,2,0,0
4009,5,2,0,1,1,0,0,0,0,0,0
4010,87,5,1,1,0,2,0,0,1,0,0
4011,1,1,1,0,0,0,0,0,0,0,0
4012,75,5,0,0,1,0,1,0,0,3,0
4013,6,4,0,0,1,2,0,0,1,0,0
4014,2000,6,1,3,0,2,0,0,0,0,0
4015,1,1,0,0,1,0,0,0,0,0,0
4016,1208,10,1,0,0,8,0,0,1,0,0
4017,4,1,1,0,0,0,1,0,0,0,0
4018,69,2,1,1,0,0,1,0,0,0,0
4019,9,1,0,0,1,0,0,0,0,0,0
4020,6,4,0,0,2,4,0,0,2,0,0
4021,1,1,0,0,1,0,0,0,0,0,0
4022,20,4,0,0,1,2,0,0,1,0,0
4023,115,21,0,1,1,18,0,0,1,0,0
4024,3,1,1,0,0,0,0,0,0,0,0
4025,9,1,1,0,0,0,1,0,0,0,0
4026,3,1,0,0,1,0,0,0,1,0,0
4027,1,1,0,0,2,0,0,0,0,0,0
4028,48,2,0,0,1,0,1,0,0,0,0
4029,5,7,0,0,1,0,0,0,1,5,1
4030,4,2,1,0,0,0,1,0,0,0,0
4031,3,1,1,0,0,0,1,0,0,0,0
4032,61,9,1,0,0,8,0,0,1,0,0
4033,8,3,1,0,0,0,0,0,1,1,0
4034,58,4,0,0,1,2,0,0,1,0,0
4035,2,1,0,0,1,0,0,0,0,0,0
4036,3,2,0,0,1,0,0,0,1,0,0
4037,3,2,0,0,1,0,0,0,1,0,0
4038,114,18,0,0,1,0,0,3,1,13,1
4039,55,15,0,0,2,28,0,0,2,0,0
4040,36,3,0,0,0,0,0,1,1,1,0
4041,684,32,0,0,0,0,1,2,0,29,0
4042,195,6,1,1,0,4,0,0,0,0,0
4043,3,2,0,0,1,0,0,0,1,0,0
4044,4,1,0,0,0,0,1,0,0,0,0
4045,31,1,1,0,0,0,0,0,0,0,0
4046,2,1,1,0,0,0,0,0,0,0,0
4047,3,2,1,0,0,0,1,0,0,0,0
4048,1,1,0,0,1,0,0,0,0,0,0
4049,2,1,0,0,1,0,0,0,0,0,0
4050,6,1,0,0,1,0,0,0,1,0,0
4051,1726,11,0,0,1,0,0,0,1,9,0
4052,6,1,1,0,0,0,0,0,0,0,0
4053,18707,1,0,0,0,0,1,0,0,0,0
4054,17,1,0,0,1,0,0,0,0,0,0
4055,1,1,1,0,0,0,0,0,0,0,0
4056,408,6,1,2,0,2,0,0,1,0,0
4057,40,3,1,0,0,1,1,0,0,0,0
4058,8,2,0,0,2,2,0,0,2,0,0
4059,267,5,1,1,0,3,1,0,0,0,0
4060,2,2,0,0,0,0,0,0,1,1,0
4061,2,2,1,0,0,1,0,0,0,0,0
4062,59,4,0,0,2,0,0,0,2,6,1
4063,8,2,0,0,0,0,1,0,0,1,0
4064,253,4,1,3,0,0,1,0,0,0,0
4065,141,2,1,0,0,0,1,0,0,0,0
4066,44,3,0,0,1,0,1,0,0,1,0
4067,1,1,1,0,0,0,0,0,0,0,0
4068,8,2,1,0,0,0,1,0,0,1,0
4069,11,1,0,0,1,0,0,0,0,0,0
4070,22,3,1,1,0,1,0,0,0,0,0
4071,5,1,0,0,1,0,0,0,0,0,0
4072,10,1,0,0,0,0,1,0,0,0,0
4073,3,2,1,0,0,0,0,0,1,0,0
4074,12,3,0,0,1,1,0,0,1,0,0
4075,1,1,0,0,0,0,0,0,1,0,0
4076,4,1,0,0,0,0,1,0,0,0,0
4077,4,1,1,0,0,0,0,0,0,0,0
4078,10,2,1,0,0,0,0,0,1,0,0
4079,8,1,0,0,1,0,0,0,0,0,0
4080,221,4,1,0,0,3,0,0,0,0,0
4081,2,1,0,0,1,0,0,0,0,0,0
4082,71,3,0,2,1,0,1,0,0,0,0
4083,7,1,0,0,1,0,0,0,0,0,0
4084,5,2,0,0,1,0,0,0,1,0,0
4085,5,2,0,0,0,0,0,0,2,2,0
4086,214,17,0,0,1,0,1,2,0,13,0
4087,192,1,1,0,0,0,1,0,0,0,0
4088,162,15,1,6,0,8,0,0,0,0,0
4089,7,3,0,1,1,0,0,0,1,0,0
4090,2,2,0,0,1,0,0,0,1,0,0
4091,1,1,0,0,1,0,0,0,0,0,0
4092,1,1,1,0,0,0,0,0,0,0,0
4093,1,1,0,0,1,0,0,0,0,0,0
4094,1,1,0,0,1,0,0,0,0,0,0
4095,14,7,0,0,1,5,0,0,1,0,0
4096,520,39,0,0,0,0,1,3,0,35,0
4097,12,1,1,0,0,0,0,0,0,0,0
4098,24,2,1,0,0,0,0,0,1,0,0
4099,1,1,0,0,0,0,0,0,1,0,0
4100,70,2,0,0,1,0,0,0,1,0,0
4101,1,1,0,0,1,0,0,0,0,0,0
4102,1,1,0,0,1,0,0,0,0,0,0
4103,1,1,1,0,0,0,0,0,0,0,0
4104,1,1,0,0,1,0,0,0,0,0,0
4105,53,1,1,0,0,0,1,0,0,0,0
4106,7,1,0,0,1,0,0,0,0,0,0
4107,46,5,0,0,1,3,0,0,1,0,0
4108,67,2,1,0,0,1,1,0,0,1,1
4109,1,1,0,0,1,0,0,0,0,0,0
4110,1,1,0,0,1,0,0,0,0,0,0
4111,219,4,1,1,0,2,1,0,0,0,1
4112,1821,1,1,0,0,0,0,0,0,0,0
4113,1,1,0,0,0,0,1,0,0,0,0
4114,3,5,0,0,1,0,0,0,1,3,1
4115,1,1,1,0,0,0,0,0,0,0,0
4116,75,6,0,0,0,0,1,3,0,2,0
4117,5257,148,0,3,1,144,0,0,0,0,0
4118,12,4,0,0,0,0,0,1,1,2,0
4119,1,1,0,0,0,0,0,0,2,0,0
4120,4,1,0,0,0,0,1,0,0,0,0
4121,14,1,1,0,0,0,0,0,0,0,0
4122,18,1,1,0,0,0,0,0,0,0,0
4123,40,2,0,0,1,0,0,0,1,0,0
4124,247,19,1,2,0,15,0,0,1,0,0
4125,8,1,0,0,1,0,0,0,0,0,0
4126,8,7,0,0,2,10,0,0,2,0,0
4127,181,6,1,2,0,2,0,0,1,0,0
4128,1,1,0,0,0,0,1,0,0,0,0
4129,1,1,0,0,1,0,0,0,0,0,0
4130,23,2,1,0,0,0,0,0,1,0,0
4131,7,2,0,0,1,0,0,0,1,0,0
4132,18,1,0,0,0,0,1,0,0,0,0
4133,60,2,1,0,0,0,0,0,1,0,0
4134,12,2,1,0,0,0,0,0,1,0,0
4135,15,5,0,1,1,3,0,0,0,0,0
4136,6,1,0,0,0,0,1,0,0,0,0
4137,1,1,0,0,1,0,0,0,0,0,0
4138,2,1,0,0,0,0,0,0,1,0,0
4139,11,4,0,0,2,6,0,0,2,0,0
4140,1,1,0,0,1,0,0,0,0,0,0
4141,43,8,0,0,2,12,0,0,2,0,0
4142,1,1,0,0,1,0,0,0,0,0,0
4143,14,3,0,0,1,1,0,0,1,0,0
4144,7,5,0,0,2,6,0,0,2,0,0
4145,275,26,1,4,0,21,0,0,0,0,0
4146,18,3,1,0,0,1,1,0,0,1,0
4147,3,1,1,0,0,0,0,0,0,0,0
4148,1,1,0,0,1,0,0,0,0,0,0
4149,31,3,0,0,1,2,0,0,1,0,0
4150,1,1,1,0,0,0,0,0,0,0,0
4151,3,2,0,0,1,0,0,0,1,0,0
4152,7,5,1,1,0,2,0,0,1,0,0
4153,1,1,1,0,0,0,0,0,0,0,0
4154,12,4,1,0,0,3,0,0,0,0,0
4155,4,3,0,0,0,0,0,0,1,2,0
4156,1,1,0,0,1,0,0,0,0,0,0
4157,13,1,0,0,1,0,0,0,1,0,0
4158,70,1,0,0,0,0,0,0,1,0,0
4159,31,7,1,0,0,0,0,0,1,5,0
4160,150,2,0,0,0,0,0,1,1,0,0
4161,1,1,0,0,1,0,0,0,0,0,0
4162,2,1,0,0,1,0,0,0,0,0,0
4163,1,1,0,0,1,0,0,0,0,0,0
4164,20,5,0,0,2,8,0,0,2,0,0
4165,1,1,0,0,1,0,0,0,0,0,0
4166,4,1,1,0,0,0,0,0,0,0,0
4167,97,10,0,5,1,3,0,0,1,0,0
4168,2,2,1,0,0,0,0,0,1,0,0
4169,1,1,0,0,1,0,0,0,0,0,0
4170,720,11,1,3,0,7,0,0,1,0,0
4171,8,2,0,0,1,0,1,0,0,0,0
4172,2,1,0,0,1,0,0,0,0,0,0
4173,8,4,0,0,1,2,0,0,1,0,0
4174,1,1,0,0,1,0,0,0,0,0,0
4175,1,1,0,0,0,0,0,0,1,0,0
4176,16,8,1,2,0,4,0,0,1,0,0
4177,1,1,0,0,1,0,0,0,0,0,0
4178,38,6,0,0,1,4,0,0,1,0,0
4179,7,5,0,0,0,0,0,1,1,3,0
4180,56,3,0,0,1,0,0,0,1,1,0
4181,1,1,0,0,1,0,0,0,0,0,0
4182,1,1,1,0,0,0,0,0,0,0,0
4183,9908,26,0,1,1,21,0,0,1,6,1
4184,2,2,1,0,0,0,0,0,1,0,0
4185,2,1,0,0,1,0,0,0,0,0,0
4186,3,1,0,0,1,0,0,0,0,0,0
4187,3662,194,1,2,0,191,0,0,0,0,0
4188,18710,1,0,0,0,0,1,0,0,0,0
4189,8,2,1,0,0,0,1,0,0,0,0
4190,8,1,1,0,0,0,0,0,0,0,0
4191,76,1,1,0,0,0,0,0,0,0,0
4192,6,1,1,0,0,0,1,0,0,0,0
4193,134,5,0,0,2,8,0,0,2,2,1
4194,2,1,0,0,1,0,0,0,0,0,0
4195,4,1,0,0,1,0,0,0,0,0,0
4196,2,1,0,0,1,0,0,0,0,0,0
4197,8,5,0,1,1,3,0,0,1,0,0
4198,583,5,1,0,0,4,0,0,1,0,0
4199,1,1,0,0,1,0,0,0,0,0,0
4200,1,1,0,0,0,0,0,0,2,0,0
4201,359,14,1,2,0,11,0,0,0,0,0
4202,3,1,0,0,1,0,0,0,0,0,0
4203,2,1,1,0,0,0,0,0,0,0,0
4204,8,1,1,0,0,0,0,0,0,0,0
4205,2,1,1,0,0,0,1,0,0,0,0
4206,250,3,1,0,0,0,1,2,0,0,0
4207,15,7,0,0,1,6,0,0,1,0,0
4208,1,1,1,0,0,0,0,0,0,0,0
4209,15,3,0,0,1,1,0,0,1,0,0
4210,1,1,0,0,1,0,0,0,0,0,0
4211,7,2,0,0,1,0,0,0,1,0,0
4212,131,2,1,0,0,0,1,0,0,1,0
4213,2,1,0,0,0,0,0,0,1,0,0
4214,169,8,0,3,1,3,0,0,1,0,0
4215,3,1,0,0,0,0,0,0,1,0,0
4216,13,1,0,0,0,0,1,0,0,0,0
4217,19,2,1,0,0,0,0,0,1,0,0
4218,1,1,0,0,0,0,0,0,1,0,0
4219,2,1,0,0,0,0,0,0,1,0,0
4220,195,1,1,0,0,0,0,0,0,0,0
4221,7,1,0,0,1,0,0,0,0,0,0
4222,1,1,1,0,0,0,0,0,0,0,0
4223,259,24,0,0,0,0,1,2,0,21,0
4224,1,1,1,0,0,0,0,0,0,0,0
4225,3,1,0,0,0,0,0,0,1,0,0
4226,370,13,0,0,1,0,1,1,0,10,1
4227,3,3,0,0,1,1,0,0,1,0,0
4228,1,1,0,0,1,0,0,0,0,0,0
4229,3,1,0,0,1,0,0,0,0,0,0
4230,1,1,0,0,1,0,0,0,0,0,0
4231,1,1,0,0,0,0,1,0,0,0,0
4232,29,1,0,0,1,0,0,0,0,0,0
4233,1,1,1,0,0,0,0,0,0,0,0
4234,32,3,1,1,0,0,0,0,1,0,0
4235,24,2,1,0,0,0,1,0,0,0,0
4236,16,1,1,0,0,0,0,0,0,0,0
4237,3,2,1,0,0,0,0,0,1,0,0
4238,66,2,0,0,1,1,0,0,1,0,1
4239,48,1,1,0,0,0,0,0,0,0,0
4240,297,14,1,2,0,10,0,0,1,0,0
4241,9,5,0,0,0,0,0,1,1,3,0
4242,310,5,1,1,0,2,0,0,1,0,0
4243,6,2,1,0,0,0,1,0,0,0,0
4244,16,1,0,0,0,0,1,0,0,0,0
4245,7,1,0,0,0,0,1,0,0,0,0
4246,33,2,1,0,0,0,0,0,1,0,0
4247,3,1,1,0,0,0,0,0,0,0,0
4248,31,3,0,0,1,0,0,0,1,1,0
4249,13,1,0,0,1,0,0,0,1,0,0
4250,218,5,1,1,0,1,0,0,1,1,0
4251,2,1,0,0,1,0,0,0,0,0,0
4252,217,3,0,0,1,2,0,0,0,0,0
4253,102,4,0,0,1,3,0,0,0,0,0
4254,1,1,1,0,0,0,0,0,0,0,0
4255,1,1,1,0,0,0,0,0,0,0,0
4256,1,1,0,0,2,0,0,0,0,0,0
4257,2,2,0,0,0,0,1,0,0,1,0
4258,3,1,0,0,1,0,0,0,0,0,0
4259,82,1,1,0,0,0,1,0,0,0,0
4260,288,3,1,0,0,2,0,0,1,0,0
4261,2,1,1,0,0,0,0,0,0,0,0
4262,3,1,0,0,0,0,1,0,0,0,0
4263,111,5,1,0,0,4,0,0,1,0,0
4264,2,2,0,0,1,0,1,0,0,0,0
4265,6,2,1,0,0,0,0,0,1,0,0
4266,4,2,0,0,1,0,0,0,1,0,0
4267,65,3,0,0,2,4,0,0,2,0,0
4268,5,4,0,0,0,0,1,0,0,3,0
4269,172,5,1,0,0,3,0,0,1,0,0
4270,242,1,1,0,0,0,1,0,0,0,1
4271,28,4,0,2,1,0,0,0,1,0,0
4272,44,5,1,0,0,2,1,0,0,1,1
4273,2,2,0,0,1,0,1,0,0,0,0
4274,19,4,0,0,1,0,1,0,0,3,0
4275,1,1,0,0,0,0,0,0,1,0,0
4276,10,1,0,0,0,0,0,0,2,0,0
4277,164,7,0,2,1,3,0,0,1,1,0
4278,113,12,0,2,1,7,1,1,0,2,0
4279,6,4,1,0,0,2,0,0,1,0,0
4280,10,1,0,0,1,0,0,0,0,0,0
4281,8,2,1,0,0,0,1,0,0,0,0
4282,568,6,1,1,0,4,0,0,0,0,0
4283,3574,33,1,0,0,31,0,0,1,0,0
4284,85,6,0,0,0,0,0,1,1,4,0
4285,2,1,0,0,1,0,0,0,0,0,0
4286,2,2,1,0,0,1,0,0,0,0,0
4287,2,1,1,0,0,0,0,0,0,0,0
4288,1,1,0,0,1,0,0,0,0,0,0
4289,24,3,1,0,0,0,1,1,0,0,0
4290,2,1,0,0,1,0,0,0,0,0,0
4291,18,1,1,0,0,0,1,0,0,0,0
4292,41,1,0,0,0,0,0,0,1,0,0
4293,1,1,0,0,1,0,0,0,0,0,0
4294,672,34,1,3,0,30,0,0,1,0,0
4295,220,5,1,3,0,1,0,0,0,0,0
4296,2,2,1,0,0,0,0,0,1,0,0
4297,77,2,0,0,1,0,0,0,1,0,0
4298,1,1,0,0,0,0,0,0,1,0,0
4299,2,1,0,0,1,0,0,0,0,0,0
4300,2,1,0,0,1,0,0,0,0,0,0
4301,9,2,1,0,0,0,0,0,1,0,0
4302,14,1,0,0,1,0,0,0,0,0,0
4303,273,5,1,0,0,1,0,0,1,2,0
4304,24,3,1,0,0,1,0,0,1,0,0
4305,7,1,0,0,0,0,1,0,0,0,0
4306,2,1,0,0,0,0,0,0,1,0,0
4307,4,1,0,0,1,0,0,0,0,0,0
4308,2,1,0,0,0,0,1,0,0,0,0
4309,28,1,0,0,0,0,1,0,0,0,0
4310,1,1,1,0,0,0,0,0,0,0,0
4311,2,2,0,0,1,0,0,0,1,0,0
4312,2,1,0,0,0,0,1,0,0,0,0
4313,1,1,0,0,1,0,0,0,0,0,0
4314,316,6,1,2,0,2,1,0,0,0,0
4315,11,1,0,0,0,0,1,0,0,0,0
4316,7,1,1,0,0,0,0,0,0,0,0
4317,29,3,1,0,0,0,1,0,0,1,1
4318,2338,27,0,0,1,0,0,5,1,20,1
4319,1,1,0,0,1,0,0,0,0,0,0
4320,4,2,1,0,0,0,1,0,0,0,0
4321,10,5,0,0,1,3,0,0,1,0,0
4322,5,2,0,0,1,0,0,0,1,0,0
4323,56,1,1,0,0,0,1,0,0,0,0
4324,2,1,0,0,1,0,0,0,0,0,0
4325,2,2,1,0,0,1,0,0,0,0,0
4326,90,3,0,0,1,2,0,0,1,0,0
4327,1,1,0,0,1,0,0,0,0,0,0
4328,23,2,0,0,1,0,1,0,0,0,0
4329,19,3,0,0,1,1,0,0,1,0,0
4330,8,3,0,0,0,0,0,0,1,2,0
4331,5,5,0,0,2,6,0,0,2,0,0
4332,12,1,0,0,0,0,1,0,0,0,0
4333,29,2,1,0,0,0,0,0,1,0,0
4334,13,2,0,0,1,0,1,0,0,0,0
4335,32,1,0,0,1,0,0,0,0,0,0
4336,4,1,0,0,1,0,0,0,0,0,0
4337,948,1,1,0,0,0,1,0,0,0,0
4338,77,6,0,0,1,0,1,0,0,4,0
4339,1,1,0,0,1,0,0,0,0,0,0
4340,1,1,0,0,1,0,0,0,0,0,0
4341,1,1,0,0,1,0,0,0,0,0,0
4342,1,1,0,0,2,0,0,0,0,0,0
4343,35,1,1,0,0,0,0,0,0,0,0
4344,1,1,0,0,1,0,0,0,0,0,0
4345,2,2,0,0,0,0,0,0,1,1,0
4346,3883,26,0,0,0,0,1,1,0,24,0
4347,280,8,0,0,0,0,1,1,0,6,0
4348,141,3,1,0,0,2,0,0,1,0,0
4349,16,1,0,0,0,0,0,0,1,0,0
4350,45,9,0,0,1,0,1,0,0,7,0
4351,12,1,0,0,0,0,1,0,0,0,0
4352,233,8,0,0,0,0,1,2,0,5,0
4353,30,1,1,0,0,0,1,0,0,0,0
4354,10,1,0,0,0,0,1,0,0,0,0
4355,18,4,0,0,1,0,0,1,1,1,1
4356,196,3,0,0,1,0,1,1,0,0,0
4357,32,2,0,0,1,0,0,0,1,0,0
4358,1,1,0,0,1,0,0,0,0,0,0
4359,110,2,1,0,0,0,1,0,0,0,0
4360,16,4,1,1,0,1,1,0,0,0,0
4361,234,6,1,1,0,3,1,0,0,0,1
4362,1,1,1,0,0,0,0,0,0,0,0
4363,42,4,0,0,1,2,1,0,0,0,0
4364,12,5,1,0,0,0,1,2,0,1,0
4365,122,22,0,2,1,19,0,0,1,0,0
4366,4,2,0,0,1,0,0,0,1,0,0
4367,1,1,0,0,1,0,0,0,0,0,0
4368,60,3,1,0,0,0,1,0,0,1,0
4369,29,2,1,0,0,1,1,0,0,0,0
4370,6,1,1,0,0,0,0,0,0,0,0
4371,4,4,0,0,1,2,0,0,1,0,0
4372,1,1,0,0,1,0,0,0,0,0,0
4373,1,1,0,0,1,0,0,0,0,0,0
4374,21,2,0,1,1,0,1,0,0,0,0
4375,2,1,1,0,0,0,0,0,0,0,0
4376,48,2,1,0,0,0,0,0,1,0,0
4377,1990,15,0,0,0,0,1,2,0,12,0
4378,1,1,0,0,1,0,0,0,0,0,0
4379,4,1,0,0,0,0,1,0,0,0,0
4380,5,1,1,0,0,0,0,0,0,0,0
4381,3245,54,0,0,1,0,0,4,1,48,0
4382,307,9,0,0,0,0,1,2,0,6,0
4383,1253,4,1,2,0,1,0,0,0,0,0
4384,382,1,1,0,0,0,1,0,0,0,0
4385,6,2,1,0,0,0,0,0,1,0,0
4386,1,1,0,0,1,0,0,0,0,0,0
4387,1,1,0,0,1,0,0,0,0,0,0
4388,7,3,0,1,1,0,0,0,1,0,0
4389,9,7,0,0,1,0,1,0,0,5,0
4390,1,1,1,0,0,0,0,0,0,0,0
4391,2,1,1,0,0,0,0,0,0,0,0
4392,2,1,0,0,1,0,0,0,1,0,0
4393,11,1,1,0,0,0,1,0,0,0,0
4394,1,1,0,0,0,0,0,0,2,0,0
4395,2,1,0,0,1,0,0,0,0,0,0
4396,1,1,0,0,0,0,0,0,2,0,0
4397,1,1,0,0,1,0,0,0,0,0,0
4398,9,1,0,0,1,0,0,0,0,0,0
4399,1,1,0,0,2,0,0,0,0,0,0
4400,1,1,0,0,1,0,0,0,0,0,0
4401,372,3,1,1,0,1,1,0,0,0,0
4402,350,5,0,0,0,0,1,3,0,1,0
4403,6,6,0,0,1,4,0,0,1,0,0
4404,1,1,0,0,0,0,0,0,1,0,0
4405,4,2,0,0,1,0,0,0,1,0,0
4406,572,13,0,1,1,0,1,3,0,8,1
4407,370,1,0,0,0,0,1,0,0,0,0
4408,1,1,1,0,0,0,0,0,0,0,0
4409,3,1,0,0,0,0,1,0,0,0,0
4410,568,3,0,0,0,0,0,1,1,1,0
4411,2,2,0,0,0,0,0,0,1,1,0
4412,4,1,1,0,0,0,1,0,0,0,0
4413,66,2,1,0,0,0,0,0,1,0,0
4414,2,2,1,0,0,0,0,0,1,0,0
4415,2,1,1,0,0,0,0,0,0,0,0
4416,4,1,0,0,1,0,0,0,1,0,0
4417,2,2,0,0,1,0,0,0,1,0,0
4418,42,4,1,0,0,3,1,0,0,0,0
4419,158,25,1,4,0,20,0,0,0,0,0
4420,1,1,1,0,0,0,0,0,0,0,0
4421,19,2,1,1,0,0,1,0,0,0,0
4422,20,4,0,1,1,1,0,0,1,0,0
4423,5,2,0,0,1,0,1,0,0,0,0
4424,24,4,1,2,0,1,1,0,0,0,0
4425,40,1,1,0,0,0,0,0,0,0,0
4426,91,3,0,0,1,0,1,0,0,1,0
4427,2,1,0,0,1,0,0,0,0,0,0
4428,48,4,0,0,1,1,1,1,0,1,0
4429,7,1,1,0,0,0,0,0,0,0,0
4430,4,2,1,0,0,0,1,0,0,0,0
4431,557,5,1,0,0,4,0,0,1,0,1
4432,828,36,1,0,0,34,0,0,1,0,0
4433,2,1,0,0,1,0,0,0,0,0,0
4434,32,1,0,0,1,0,0,0,0,0,0
4435,114,4,0,0,1,1,1,0,0,1,0
4436,168,10,0,0,1,0,1,1,0,7,0
4437,166,1,0,0,1,0,0,0,1,0,0
4438,11,1,0,0,0,0,1,0,0,0,0
4439,1,1,0,0,1,0,0,0,0,0,0
